$n_0$,$n_1$,$n_2$,$n_3$,$n_4$,N,k,params_label,$f_0$,$f_1$,$f_2$,$f_3$,7322 exp. diff,25568R exp. diff,7328 exp. diff,27510 exp. diff,2261 exp. diff,47668 exp. diff
20.0,1573.0,43554.0,69081.0,5.0,117552.0,4,s15/mu10minus5,0.0001701374710766299,0.013381312100176943,0.37050837076357696,0.5876633319722335,2.700270801576054,2.880476906169484,3.398179714207315,3.2066254047749547,3.1564958534331824,3.0621759202920007
3.0,0.0,86484.0,7980.0,2.0,103398.0,4,s15/mu10minus5,2.9014100853014566e-05,0.0,0.8364184993907039,0.07717750826901874,2.803536838442584,2.9270464276478414,3.3564986047040133,3.2683991584919916,3.219887484150301,3.120900248116717
473.0,6198.0,77551.0,21197.0,3.0,107584.0,4,s15/mu10minus5,0.004396564544913742,0.05761079714455681,0.7208413890541344,0.19702743902439024,2.7998326580165833,2.8490043505955205,3.4541547079450132,3.2680151737189655,3.1315239492143756,3.0419535451682767
4923.0,41469.0,30474.0,382.0,2.0,98969.0,4,s15/mu10minus5,0.04974284877082723,0.4190099930281199,0.30791459952106215,0.0038597944811001425,2.9366872747274675,3.0692123674512226,3.2256626856532593,3.2066801630873387,3.12681842422922,3.1426739925514537
0.0,398.0,82549.0,11052.0,0.0,107325.0,4,s15/mu10minus5,0.0,0.0037083624505008152,0.7691497787095272,0.1029769392033543,2.813416934789533,2.9449670897421867,3.408435148317637,3.319452364138421,3.2349941260977855,3.1385797760157845
0.0,43.0,16953.0,79088.0,2.0,96086.0,4,s15/mu10minus5,0.0,0.0004475157671252836,0.17643569302499845,0.8230959765210333,2.7181610214363734,2.8481186670786114,3.4284736996574674,3.2336054693683374,2.8694369762335854,2.787097883774869
341.0,5623.0,103207.0,826.0,2.0,112257.0,4,s15/mu10minus5,0.003037672483675851,0.05009041752407422,0.919381419421506,0.0073581157522470755,2.884590144932868,2.917173613475085,3.207507719615212,3.124176134989888,3.055170386112956,3.0891820108209216
0.0,0.0,24672.0,84633.0,2.0,109420.0,4,s15/mu10minus5,0.0,0.0,0.22547980259550357,0.7734692012429172,2.7001455841065827,2.9178104268255076,3.4129979482112023,3.219536501474066,2.9348296070383673,2.8500810930057505
0.0,4.0,33012.0,69663.0,4.0,109116.0,4,s15/mu10minus5,0.0,3.665823527255398e-05,0.302540415704388,0.638430660947982,2.7082621546641024,2.912970246772875,3.4303116468333332,3.236762678451594,3.075160282097859,2.9840345562976287
75.0,191.0,73874.0,23604.0,0.0,98358.0,4,s15/mu10minus5,0.0007625205880558775,0.0019418857642489681,0.7510726122938652,0.23998047947294576,2.7040786271701025,2.8386637150026335,3.454532938409049,3.264754175331454,3.1248788941601786,3.0378661287751303
0.0,0.0,16841.0,26069.0,1.0,103011.0,4,s15/mu10minus5,0.0,0.0,0.1634873945500966,0.25307006047897795,3.0688630337925185,3.1727848024232506,3.848868725047368,3.6316060677776116,3.2237542825720977,3.1146010519121337
134.0,0.0,35092.0,67066.0,1.0,102338.0,4,s15/mu10minus5,0.001309386542633235,0.0,0.3429029295081006,0.6553381930465711,2.6707061564574426,2.8680148133901335,3.387024797151373,3.198589580908152,3.104342178572964,3.0132995155382964
35.0,145.0,54120.0,53103.0,2.0,112803.0,4,s15/mu10minus5,0.0003102754359369875,0.0012854268060246625,0.47977447408313606,0.47075875641605275,2.686808004035162,2.860190904224621,3.4169180651438262,3.226268730848798,3.1662351459617315,3.0955501244758805
50.0,507.0,6471.0,97241.0,2.0,104290.0,4,s15/mu10minus5,0.0004794323520951194,0.00486144405024451,0.06204813500815035,0.9324096270016301,2.778326956074634,2.704492832610128,3.464713146133076,3.2791076402151664,2.7284392593796984,2.6510589168871
344.0,1321.0,97221.0,9280.0,4.0,108170.0,4,s15/mu10minus5,0.0031801793473236572,0.012212258482019045,0.8987796986225386,0.08579088471849866,2.7825331336500936,2.8897525211464017,3.3208894868953047,3.241038433928356,3.162538059885602,3.063479138159331
1405.0,25870.0,52256.0,33461.0,1.0,115153.0,4,s15/mu10minus5,0.01220115845874619,0.2246576294147786,0.45379625367988674,0.2905786214861966,2.725491064291493,2.819829716165607,3.371836925749645,3.1946292584604414,3.1303843173921893,3.049794338237957
0.0,0.0,35867.0,69144.0,2.0,105711.0,4,s15/mu10minus5,0.0,0.0,0.33929297802499264,0.6540851945398303,2.6732898708918493,2.871276909852294,3.3918694561216136,3.200732883075005,3.100824338771553,3.009828025227872
0.0,0.0,14301.0,91819.0,2.0,107755.0,4,s15/mu10minus5,0.0,0.0,0.13271773931604103,0.8521089508607489,2.742533839550418,2.7944442227886785,3.4538362357136516,3.257122354344043,2.8215879310676106,2.7407831033460406
0.0,2035.0,51327.0,47823.0,2.0,102918.0,4,s15/mu10minus5,0.0,0.019773023183505316,0.49871742552323206,0.4646709030490293,2.696612284273026,2.842558858407326,3.391113701582698,3.200454442942936,3.134817015496862,3.063573357542359
159.0,666.0,96900.0,14746.0,2.0,112480.0,4,s15/mu10minus5,0.0014135846372688478,0.0059210526315789476,0.8614864864864865,0.13109886201991466,2.750114389411685,2.871535659480225,3.3871788528311053,3.30522413283287,3.1465556468852456,3.0511614217931644
731.0,13962.0,4165.0,68381.0,2.0,102246.0,4,s15/mu10minus5,0.007149423938344776,0.13655301918901472,0.04073508988126675,0.6687889990806486,2.8879297814774207,2.6893188429876047,3.458002901540211,3.318609407343809,2.7225009394394597,2.6356274520244565
48.0,85.0,46778.0,16410.0,4.0,87044.0,4,s15/mu10minus5,0.0005514452460824411,0.0009765176232709894,0.5374063691925922,0.18852534350443453,2.857348219175317,3.0201611196228253,3.621821658141132,3.4255357913730045,3.335700396848047,3.2479337886204487
0.0,87.0,58673.0,29596.0,2.0,88522.0,4,s15/mu10minus5,0.0,0.0009828065339689569,0.66280698583403,0.33433496757868103,2.674908108699893,2.8211546460307844,3.4171590451638347,3.2273960954576575,3.1128646270442335,3.03253356965687
2860.0,17569.0,16194.0,58322.0,3.0,94948.0,4,s15/mu10minus5,0.03012175085309854,0.18503812613219867,0.17055651514513206,0.6142520116274172,2.7679016466297583,2.8024194144544365,3.3590231910877133,3.2142370878934696,2.824173704654288,2.7326882289977075
41.0,270.0,35781.0,54648.0,1.0,93741.0,4,s15/mu10minus5,0.0004373753213641843,0.0028802765065446285,0.3817006432617531,0.5829679649246328,2.6853116409084805,2.8755617493332744,3.4032657117491567,3.2125932196471685,3.1809894850248477,3.0862817240444107
95.0,173.0,87537.0,7983.0,4.0,96058.0,4,s15/mu10minus5,0.000988985821066439,0.0018009952320473047,0.9112931770388724,0.08310604010077245,2.7689418451514376,2.884597586728795,3.3255804833602993,3.241806056148903,3.1668234077651354,3.0675283889640093
1.0,284.0,90562.0,29923.0,4.0,120867.0,4,s15/mu10minus5,8.273556884840362e-06,0.0023496901552946627,0.7492698586049128,0.24756964266507814,2.6989516914641594,2.8338395665222254,3.4485941634726442,3.257708903340817,3.1188594386509654,3.0323678936672183
26.0,265.0,17093.0,91950.0,2.0,109354.0,4,s15/mu10minus5,0.00023775993562192514,0.002423322420761929,0.1563088684455987,0.8408471569398467,2.7294056488054954,2.823521952021653,3.435162057701664,3.2400331423776656,2.843079008361439,2.7615963664612684
690.0,10040.0,56625.0,39851.0,3.0,109675.0,4,s15/mu10minus5,0.006291315249601094,0.09154319580578983,0.5162981536357419,0.3633553681331206,2.7510486706985136,2.83082643797458,3.3866901507402245,3.204390411548872,3.127407812416109,3.0503462178751843
0.0,38.0,53260.0,50939.0,2.0,108024.0,4,s15/mu10minus5,0.0,0.00035177367992298005,0.4930385840183663,0.4715526179367548,2.6771150850466503,2.8483916770899977,3.408829151608205,3.2182013766531825,3.1544712239733794,3.0836508992298324
0.0,0.0,42137.0,81199.0,2.0,123338.0,4,s15/mu10minus5,0.0,0.0,0.34163842449204623,0.6583453599053009,2.6693922749063317,2.8669732038720674,3.38740795748669,3.1965311072248115,3.100681537309698,3.009827689848907
0.0,684.0,99169.0,524.0,2.0,101137.0,4,s15/mu10minus5,0.0,0.006763103513056547,0.9805412460326093,0.0051810909953825006,2.814985588828792,2.9299205715434775,3.2255153832424535,3.1380078622575645,3.0587283414992608,3.0964990643936856
0.0,0.0,7363.0,100336.0,5.0,114749.0,4,s15/mu10minus5,0.0,0.0,0.06416613652406557,0.8743954195679265,2.7951907529670326,2.7247394230468243,3.5006006176302704,3.3084855517952856,2.759934517795876,2.6806675992707443
0.0,0.0,24680.0,84412.0,2.0,109288.0,4,s15/mu10minus5,0.0,0.0,0.22582534221506478,0.7723812312422224,2.7003763745832394,2.918657836638475,3.4133105464497593,3.2198364167902334,2.935666796225486,2.850873620962486
0.0,23.0,35281.0,54281.0,2.0,115652.0,4,s15/mu10minus5,0.0,0.00019887247950748797,0.30506173693494276,0.46934769826721545,2.8046692978348813,3.008086336324837,3.54589603614698,3.346243105872384,3.1823923553957854,3.0834519528299946
0.0,33.0,41361.0,60395.0,2.0,102077.0,4,s15/mu10minus5,0.0,0.00032328536301027655,0.40519411816569845,0.5916611969395652,2.661943753462816,2.848095622513709,3.38343477409616,3.193365799647877,3.160610897153256,3.0967149532993954
934.0,2735.0,112416.0,1254.0,2.0,117467.0,4,s15/mu10minus5,0.007951169264559408,0.023283134837869358,0.9570006895553644,0.010675338605736079,2.8447438759476076,2.9237391389026848,3.215465163060509,3.142626377972264,3.0653675395236037,3.0924848600857753
0.0,15.0,69266.0,49205.0,7.0,118493.0,4,s15/mu10minus5,0.0,0.0001265897563569156,0.5845577375878744,0.41525659743613547,2.6599305032803526,2.8172911730337864,3.3955937585563998,3.206429080631442,3.1152543105340245,3.040327846498843
0.0,985.0,102009.0,1063.0,2.0,104180.0,4,s15/mu10minus5,0.0,0.009454789786907275,0.9791610673833749,0.010203493952774045,2.8195671589192797,2.92363669297507,3.2275823025482846,3.1402720043698698,3.0615059342952935,3.0896180680442127
107.0,345.0,61082.0,40962.0,2.0,107837.0,4,s15/mu10minus5,0.0009922382855606145,0.003199272976807589,0.5664289622300324,0.37985107152461584,2.69752498768368,2.857393217831423,3.431245486000519,3.241712292590362,3.1534397584408476,3.0768085220089514
0.0,0.0,5846.0,42231.0,3.0,96578.0,4,s15/mu10minus5,0.0,0.0,0.060531383959079706,0.43727349914059105,3.029224425926048,2.9503365643561255,3.7737351588057453,3.5739911845856933,3.0042668571965554,2.9067550656344006
547.0,1718.0,72646.0,34872.0,2.0,115090.0,4,s15/mu10minus5,0.004752802154835346,0.01492744808410809,0.6312103571118255,0.3029976540099053,2.7300922660405322,2.865279985022244,3.4438753386628083,3.2604751783234547,3.1507251995303163,3.0687829955678123
1.0,0.0,65077.0,44754.0,2.0,109911.0,4,s15/mu10minus5,9.098270418793388e-06,0.0,0.5920881440438173,0.40718399432267927,2.6610297361468094,2.8172746679757243,3.39770964825535,3.2085150772140163,3.1150223446460523,3.0395724819825025
2510.0,20078.0,17453.0,49558.0,2.0,93371.0,4,s15/mu10minus5,0.026882008332351586,0.21503464673185466,0.18692099259941525,0.530764370093498,2.774208393031765,2.8388412427992207,3.3799701829768507,3.227008941926253,2.8618654595281723,2.766525896829902
3.0,102.0,68899.0,26089.0,6.0,95347.0,4,s15/mu10minus5,3.146402089210987e-05,0.0010697767103317356,0.7226131918151594,0.27362161368475146,2.6902709871146313,2.8285230693522534,3.439226774542699,3.2487685983568007,3.1172297187765072,3.0326334759821245
11636.0,5853.0,55142.0,31165.0,2.0,105717.0,4,s15/mu10minus5,0.11006744421427017,0.055364794687703965,0.5216001210779723,0.294796484955116,2.886802097470714,2.961222841749475,3.3786902881570504,3.38962765784497,3.2739053079645077,3.1889931695738127
17.0,51.0,92496.0,4507.0,2.0,97074.0,4,s15/mu10minus5,0.00017512413210540412,0.0005253723963162123,0.9528401013659682,0.046428497847003314,2.7856436772974265,2.89680519211303,3.277813772842701,3.1918482284831535,3.1197184514816527,3.078328875814511
47.0,491.0,81134.0,36948.0,3.0,118905.0,4,s15/mu10minus5,0.0003952735376981624,0.004129346957655271,0.6823430469702704,0.3107354610823767,2.6853609990937217,2.8290544453107844,3.4236353610379178,3.2342303904446377,3.1137692161427735,3.0318304872153394
5619.0,4490.0,94524.0,11210.0,2.0,115873.0,4,s15/mu10minus5,0.04849274636886937,0.03874932037661923,0.8157551802404357,0.09674384886902039,2.856210417635917,2.9195270961650714,3.2985065935126006,3.30238471848656,3.2047797817869483,3.1057029868165196
0.0,85.0,113695.0,10993.0,2.0,124829.0,4,s15/mu10minus5,0.0,0.0006809315143115782,0.9108059825841751,0.08806447219796681,2.7630006821028665,2.878718207049734,3.332360755232563,3.2469503860643893,3.1627366974794215,3.063844558695795
104.0,103.0,12422.0,98190.0,2.0,112125.0,4,s15/mu10minus5,0.0009275362318840579,0.0009186176142697882,0.11078706800445931,0.8757190635451505,2.753239220978416,2.766092179514,3.4607378915629434,3.2650434427929134,2.7936017966672546,2.7138178299662035
1346.0,22097.0,71921.0,3981.0,2.0,118903.0,4,s15/mu10minus5,0.011320151720309833,0.1858405591112083,0.6048711975307604,0.03348107280724624,2.890417687604846,2.9587563119593057,3.258385457060554,3.1815277223921807,3.180497568374669,3.167291015996903
0.0,27.0,13824.0,89207.0,2.0,103155.0,4,s15/mu10minus5,0.0,0.00026174203867965684,0.1340119238039843,0.8647860016480055,2.736231216556101,2.790510037797021,3.4458596511208306,3.249570267235544,2.8165304523396584,2.736139861339698
11135.0,27228.0,60088.0,15107.0,2.0,113789.0,4,s15/mu10minus5,0.09785655906985737,0.23928499239821072,0.5280651029537126,0.1327632723725492,2.8409057758430865,2.921027857741578,3.2690759661806608,3.357685623120263,3.2428920279997135,3.1478909598418863
83.0,419.0,58799.0,43157.0,0.0,103497.0,4,s15/mu10minus5,0.0008019556122399683,0.004048426524440322,0.5681227475192517,0.4169879320173532,2.672134296282736,2.8320114399432343,3.3993856671300255,3.2111584542865756,3.1241433905096256,3.0494906415107303
32.0,322.0,94564.0,9671.0,3.0,104790.0,4,s15/mu10minus5,0.0003053726500620288,0.003072812291249165,0.9024143525145529,0.09228934058593377,2.7649190454444317,2.8816312063782945,3.3371176731124437,3.252259091931782,3.1613373815819656,3.0628204836273705
1180.0,603.0,39117.0,66048.0,2.0,108415.0,4,s15/mu10minus5,0.010884102753309043,0.005561960983258774,0.3608080062721948,0.6092145920767421,2.69282359755463,2.886741197879405,3.3881398209561024,3.217139750378056,3.148217608075042,3.0546149273537067
13396.0,63118.0,18104.0,8998.0,3.0,108971.0,4,s15/mu10minus5,0.12293178919161979,0.5792183241412853,0.1661359444255811,0.08257242752658964,2.918073139306959,2.9518651229799517,3.248956670609732,3.345644873469814,3.0184333362510194,2.893150545521769
0.0,0.0,23178.0,68175.0,2.0,91485.0,4,s15/mu10minus5,0.0,0.0,0.2533530086899492,0.7452041318248893,2.691546169132142,2.9061911537727014,3.4055145358058625,3.2127575548772285,2.97322205506348,2.8870478190337296
12916.0,14042.0,48330.0,24435.0,0.0,103954.0,4,s15/mu10minus5,0.12424726321257479,0.13507897723993303,0.4649171749042846,0.23505589010523886,2.89901315066527,2.984895964506308,3.3861308742061413,3.397300730714031,3.3110804289008646,3.222735772656339
0.0,178.0,56252.0,17126.0,3.0,83830.0,4,s15/mu10minus5,0.0,0.0021233448646069426,0.6710246928307289,0.20429440534414886,2.7720244616133414,2.9164051967576126,3.531806965496238,3.335971038008515,3.2128862587549083,3.124510539452622
8.0,291.0,74897.0,25872.0,2.0,103206.0,4,s15/mu10minus5,7.751487316628879e-05,0.0028196035114237544,0.7257039319419414,0.25068309981977793,2.7082571467573033,2.8460547636130085,3.4571889595581142,3.265792746243128,3.1323696114396697,3.046326435234293
4.0,352.0,97489.0,6105.0,2.0,104024.0,4,s15/mu10minus5,3.8452664769668536e-05,0.0033838344997308314,0.9371779589325541,0.0586883796047066,2.782650627056028,2.895590590167654,3.2922931043295662,3.206235290717733,3.1376935807110904,3.0728503201129405
81.0,111.0,45000.0,58421.0,2.0,103732.0,4,s15/mu10minus5,0.0007808583657887634,0.0010700651679327498,0.43381020321597963,0.5631916862684611,2.6603388939821104,2.8415806559562125,3.381105690196777,3.19282122401332,3.1499441656788463,3.084314679013888
0.0,0.0,103555.0,15984.0,2.0,121684.0,4,s15/mu10minus5,0.0,0.0,0.8510157457019821,0.13135662864468622,2.74800996109677,2.8703354430643344,3.3995000179523807,3.3145689862540313,3.1579230176884527,3.0626974376654714
6875.0,64567.0,16124.0,8398.0,2.0,104378.0,4,s15/mu10minus5,0.0658663703079193,0.6185882082431163,0.15447699706834775,0.08045756768667726,2.8765545132177945,2.8919623617767436,3.287995782872155,3.2945486369794104,2.9529822293681134,2.8298706992646054
0.0,6.0,69362.0,34164.0,4.0,107171.0,4,s15/mu10minus5,0.0,5.5985294529303636e-05,0.6472086665235931,0.3187802670498549,2.693447301894625,2.841620595888564,3.440341050942309,3.249285613727358,3.1378124158868945,3.0567686503541562
240.0,8065.0,61888.0,4980.0,3.0,103486.0,4,s15/mu10minus5,0.0023191542817385924,0.07793324700925729,0.5980325841176585,0.0481224513460758,2.9753115830846935,3.040486787154403,3.3785606812344566,3.2851135589754277,3.289455990147688,3.248472268976105
0.0,59.0,57908.0,44270.0,2.0,109567.0,4,s15/mu10minus5,0.0,0.0005384833024542061,0.5285167979409858,0.40404501355335093,2.699953985397454,2.8654492641577995,3.438589093247285,3.246674308508849,3.170076078923337,3.0952861568640935
91.0,136.0,99399.0,15942.0,2.0,116118.0,4,s15/mu10minus5,0.0007836855612394288,0.0011712223772369487,0.8560171549630549,0.13729137601405467,2.7421413587153083,2.8640021378783773,3.4008742015622664,3.3160352363853383,3.1484770340157193,3.0535905197326514
0.0,148.0,7077.0,100581.0,2.0,107808.0,4,s15/mu10minus5,0.0,0.0013728109231225883,0.06564447907390918,0.9329641585040072,2.77117920534164,2.703632565047497,3.4719863113816394,3.278533388093468,2.7340109737359968,2.6566249446609844
0.0,0.0,8853.0,95096.0,4.0,104057.0,4,s15/mu10minus5,0.0,0.0,0.08507837050847132,0.9138837367981011,2.7594948505283026,2.7265494185790553,3.468666413728824,3.2705669981830767,2.7578314011714946,2.679621664215176
3.0,408.0,90314.0,7093.0,0.0,97864.0,4,s15/mu10minus5,3.065478623395733e-05,0.004169050927818197,0.9228521213112074,0.07247813291915312,2.7760228491918757,2.8905464133731735,3.309737967421932,3.22394590197629,3.1588446150110174,3.0675814913016883
0.0,0.0,29739.0,18679.0,2.0,107076.0,4,s15/mu10minus5,0.0,0.0,0.27773730808024205,0.17444618775449214,3.041228386074901,3.2480171860981986,3.7948909898721785,3.6127117266013844,3.3893620870846606,3.2736495649152717
2890.0,50088.0,14924.0,35007.0,2.0,117095.0,4,s15/mu10minus5,0.02468081472308809,0.4277552414706008,0.12745206883299884,0.29896238097271444,2.8157523977270147,2.7800975899746088,3.467677570610207,3.297124981284737,2.824326334529899,2.717520499529306
163.0,1793.0,13226.0,74195.0,3.0,89395.0,4,s15/mu10minus5,0.0018233681973264723,0.020057050170591197,0.1479501090665026,0.8299681190223167,2.7590348041774893,2.8130778483042715,3.4295383152729975,3.2365997626209753,2.825039195288123,2.7432251388333273
113.0,363.0,83756.0,2340.0,2.0,89567.0,4,s15/mu10minus5,0.0012616253754172853,0.00405283195819889,0.9351211941898244,0.02612569361483582,2.8161680831489067,2.929050186019213,3.2631939361996856,3.177823950064716,3.1074669442545577,3.1052707817534
16.0,224.0,67911.0,40088.0,2.0,108435.0,4,s15/mu10minus5,0.00014755383409415778,0.002065753677318209,0.6262830266980218,0.36969613132291235,2.6701010755854098,2.82148433635975,3.4063621391389365,3.217115908953367,3.113176589053877,3.0352656130035585
0.0,0.0,37395.0,58841.0,2.0,96384.0,4,s15/mu10minus5,0.0,0.0,0.3879793326693227,0.6104851427622842,2.662808712724516,2.851981770424682,3.3836672480922436,3.1934404552499474,3.166799231618989,3.079950258627284
0.0,0.0,29770.0,79389.0,3.0,113583.0,4,s15/mu10minus5,0.0,0.0,0.2620990817287798,0.6989514275903964,2.707446416040739,2.9201801168861854,3.4254689230332165,3.23175006031588,3.0051913634396943,2.9171029246143654
14.0,124.0,56490.0,40120.0,1.0,98384.0,4,s15/mu10minus5,0.00014229956090421208,0.001260367539437307,0.5741787282484957,0.40778988453407056,2.6718808091619013,2.8307269553988528,3.4065325226618293,3.2169086158703806,3.12809010757558,3.0528955058310907
24200.0,61625.0,12030.0,5053.0,2.0,115440.0,4,s15/mu10minus5,0.20963270963270964,0.5338270963270964,0.10420997920997921,0.04377165627165627,3.086331105390766,3.005596039663615,3.2253136857756535,3.3074254023774006,3.028992306348229,2.9642809916828363
24.0,307.0,49016.0,52959.0,1.0,103483.0,4,s15/mu10minus5,0.00023192215146449174,0.002966670854149957,0.4736623406743137,0.5117652174753341,2.6668581838471628,2.841496224670916,3.389015930518585,3.199558046587583,3.1429880485481423,3.074398487783884
24.0,22.0,52215.0,24949.0,0.0,91074.0,4,s15/mu10minus5,0.00026352197114434415,0.0002415618068823155,0.5733249884709137,0.2739420690866768,2.7675185693465525,2.925631967533215,3.5232242741911923,3.3276903774109505,3.2327597340699064,3.1499551689426966
3851.0,13033.0,27594.0,62664.0,2.0,108678.0,4,s15/mu10minus5,0.03543495463663299,0.11992307550746241,0.2539060343399768,0.5766024402362944,2.7830292797095826,2.9100315378814408,3.362717400774875,3.231414149306325,2.975884325674871,2.8814764724649016
570.0,0.0,104586.0,343.0,2.0,106161.0,4,s15/mu10minus5,0.005369203379772233,0.0,0.9851640432927347,0.0032309416829155715,2.807503829445911,2.925456787313806,3.2234301702260058,3.146114720058221,3.06425586882065,3.1055549942481067
0.0,0.0,34493.0,64429.0,2.0,99155.0,4,s15/mu10minus5,0.0,0.0,0.3478694972517775,0.649780646462609,2.669469003417544,2.8658883624796685,3.3880706352699574,3.1972206834376924,3.111478244083377,3.0201769229035866
20.0,101.0,18739.0,78590.0,0.0,97468.0,4,s15/mu10minus5,0.0002051955513604465,0.0010362375343702548,0.19225797184717036,0.8063159190708745,2.7131541272618263,2.871393321511546,3.4225819914372635,3.228556929970656,2.88994317080975,2.806805132778157
0.0,354.0,44585.0,62466.0,3.0,107408.0,4,s15/mu10minus5,0.0,0.003295843884999255,0.4150994339341576,0.5815767913004618,2.6638525259498627,2.848415257378705,3.3802178061101706,3.19025437323525,3.1540455602297626,3.089551427813267
0.0,185.0,75210.0,20093.0,3.0,100495.0,4,s15/mu10minus5,0.0,0.0018408876063485745,0.7483954425593313,0.1999402955370914,2.7372840352521406,2.8719320743205508,3.4956416545520783,3.302270557927967,3.1610987681785083,3.071571788167514
30.0,1415.0,28215.0,62514.0,3.0,92907.0,4,s15/mu10minus5,0.0003229035487100003,0.015230284047488349,0.3036907875617553,0.6728664148018987,2.704065674540041,2.8931838122849767,3.392366690884091,3.200634724503133,3.042024811458814,2.952301048133319
0.0,187.0,78814.0,19703.0,3.0,98707.0,4,s15/mu10minus5,0.0,0.0018944958310960721,0.7984641413476248,0.1996109698400316,2.714501459154557,2.8432668710034825,3.4711742303379602,3.2794206402848065,3.1273933970932744,3.037318613563758
573.0,7095.0,42197.0,45616.0,2.0,95483.0,4,s15/mu10minus5,0.006001068252987443,0.07430642103830001,0.44193207167768084,0.477739492894023,2.737906037702923,2.8293108160362213,3.3612185524289386,3.179927198086888,3.1296136631849336,3.059620822406421
0.0,0.0,15717.0,109748.0,2.0,125561.0,4,s15/mu10minus5,0.0,0.0,0.12517421810912624,0.8740612132748226,2.739825353443474,2.778343074940131,3.449728817755924,3.2531393405691786,2.8057447979824937,2.7257696500268
0.0,20.0,64296.0,32459.0,3.0,98810.0,4,s15/mu10minus5,0.0,0.00020240866309078029,0.6507033701042405,0.32849913976318185,2.6846685903714276,2.832442976699692,3.4297293749864393,3.2392538427963258,3.1273890957599138,3.046865985999438
5.0,0.0,112891.0,4676.0,3.0,117584.0,4,s15/mu10minus5,4.252279221662811e-05,0.0,0.9600881072254729,0.03976731528099061,2.788729672648028,2.8991078543779283,3.2697428425769473,3.183402021373098,3.1096352685236663,3.081006738198096
0.0,0.0,37627.0,51945.0,2.0,115029.0,4,s15/mu10minus5,0.0,0.0,0.3271088160376948,0.45158177503064445,2.7997133125963884,2.9989344231990427,3.542451695913435,3.34321745059904,3.2152850589695317,3.1151339916916583
16.0,391.0,52817.0,52347.0,2.0,105986.0,4,s15/mu10minus5,0.0001509633347800653,0.0036891664936878456,0.49833940331741927,0.49390485535825485,2.6632214175421645,2.8339373274056925,3.3851969408840388,3.195967429131243,3.1315883888027165,3.061792200510771
0.0,0.0,85704.0,7243.0,2.0,99375.0,4,s15/mu10minus5,0.0,0.0,0.8624301886792453,0.07288553459119497,2.796413648910711,2.917057842586072,3.340793158368237,3.253212109928947,3.199753108933428,3.108270249100985
16.0,15.0,52130.0,43740.0,2.0,101506.0,4,s15/mu10minus5,0.0001576261501783146,0.00014777451579216992,0.5135657005497212,0.4309104880499675,2.6906927686202575,2.858577818520796,3.4269131303150515,3.2358026655838734,3.164491160443308,3.0913130170780114
2.0,225.0,61960.0,27641.0,2.0,92888.0,4,s15/mu10minus5,2.1531306519679614e-05,0.0024222719834639567,0.6670398759796744,0.2975734217552321,2.7011406657676633,2.846669104991639,3.4458075273085944,3.254521394275591,3.137189327778782,3.0546647092109795
0.0,0.0,43406.0,158.0,2.0,96874.0,4,s15/mu10minus5,0.0,0.0,0.44806656068707806,0.0016309845779053202,3.0687700568339054,3.257627432545247,3.511727785793263,3.405394161136777,3.449637957686572,3.500252328797721
166.0,455.0,47702.0,51965.0,2.0,104821.0,4,s15/mu10minus5,0.0015836521307753218,0.004340733250016695,0.4550805659171349,0.49574989744421444,2.690265597876837,2.8678248564893574,3.41051368007022,3.2221673101755064,3.170017470531475,3.100872985051671
396.0,3554.0,82847.0,39137.0,3.0,127470.0,4,s15/mu10minus5,0.0031066133207813605,0.02788107005569938,0.649933317643367,0.30702910488742446,2.7289759112688485,2.836390820167569,3.4186743262879946,3.233047872479572,3.119376910871682,3.03750515971924
188.0,93.0,64118.0,34250.0,1.0,100669.0,4,s15/mu10minus5,0.0018675063823023969,0.0009238196465644836,0.6369190118109845,0.34022390209498454,2.685042745919243,2.834720326321464,3.4247390880395927,3.237823378364719,3.129332521561774,3.04958027319576
4.0,15.0,34300.0,65112.0,2.0,99622.0,4,s15/mu10minus5,4.01517737046034e-05,0.00015056915139226274,0.34430145951697416,0.6535905723635341,2.6701532274994064,2.8672378192336705,3.388179774273625,3.1973544803904095,3.105773568650554,3.014682029871126
44.0,542.0,64033.0,41025.0,3.0,105647.0,4,s15/mu10minus5,0.0004164813009361364,0.005130292388804226,0.6061033441555368,0.3883214857023862,2.671189052881036,2.825584707407966,3.399277980310457,3.210586889754068,3.112519036073079,3.035866352753845
1433.0,24472.0,18043.0,68290.0,3.0,114712.0,4,s15/mu10minus5,0.012492154264593068,0.21333426319827045,0.15728955994141852,0.5953169677104401,2.756360629065973,2.7685792589743636,3.377668937450384,3.198090074984006,2.791005591555386,2.699482928509336
1.0,333.0,1147.0,32141.0,2.0,82421.0,4,s15/mu10minus5,1.2132830225306658e-05,0.004040232465027117,0.013916356268426735,0.38996129627158127,3.10954001333283,2.94708230142865,3.762365832023529,3.650745205571339,3.0010940994403414,2.901582962211782
3.0,196.0,14062.0,26018.0,2.0,93576.0,4,s15/mu10minus5,3.205950243652218e-05,0.002094554159186116,0.15027357442079164,0.2780413781311447,3.062852778423091,3.143412221585084,3.8356660718448303,3.6188921669973357,3.1904788715472,3.083016227719223
1281.0,176.0,56473.0,48778.0,2.0,106941.0,4,s15/mu10minus5,0.011978567621398714,0.0016457672922452567,0.5280762289486727,0.4561206646655633,2.6729830145465794,2.8386007489232647,3.3848567316765097,3.2177581040354912,3.139799431830521,3.0673044049092626
